iter	MultiClass
273	0.02243901314
274	0.02234198638
275	0.0222037988
276	0.02210042009
277	0.02204719274
278	0.02198534431
279	0.02196839168
280	0.02184315192
281	0.02175516622
282	0.02172382466
283	0.02165445944
284	0.02157878364
285	0.02150522977
286	0.02141601177
287	0.02137802968
288	0.02119905948
289	0.0211379416
290	0.02108478152
291	0.02103018822
292	0.02096702194
293	0.02089263011
294	0.02070854536
295	0.02064303524
296	0.02059071202
297	0.02052841183
298	0.0204281444
299	0.02032399988
300	0.02029996585
301	0.02020590855
302	0.02012599272
303	0.02008759508
304	0.01996478362
305	0.01984866553
306	0.01975742828
307	0.01964895342
308	0.01963072104
309	0.01954494798
310	0.01944792662
311	0.019364752
312	0.01930588818
313	0.01923214882
314	0.01911342963
315	0.0190611534
316	0.01895653631
317	0.01886353671
318	0.01877216573
319	0.01869871048
320	0.01865218919
321	0.01861310226
322	0.01854107826
323	0.01847076576
324	0.01845021635
325	0.01839549783
326	0.01828693424
327	0.01821528475
328	0.01817427118
329	0.01813835461
330	0.01809220328
331	0.01802572231
332	0.01797452705
333	0.01792710048
334	0.01782852202
335	0.01780329389
336	0.01774666982
337	0.01762591286
338	0.01758368227
339	0.01751660197
340	0.01746994088
341	0.01734970201
342	0.01730770875
343	0.01726497149
344	0.01723632539
345	0.01715917756
346	0.01711636523
347	0.01707302147
348	0.01703576055
349	0.01688539843
350	0.01682786175
351	0.01676295024
352	0.01670417862
353	0.01663901374
354	0.01659238795
355	0.01655473163
356	0.01652336041
357	0.01647504054
358	0.01644757974
359	0.01640284958
360	0.01637291067
361	0.01634184755
362	0.01627593645
363	0.01625079827
364	0.01622228417
365	0.016127502
366	0.01606966954
367	0.01602687127
368	0.01596904076
369	0.01593471075
370	0.01582088317
371	0.01577499828
372	0.01572260368
373	0.01560629633
374	0.01555628952
375	0.0154840723
376	0.01542815873
377	0.01539954615
378	0.01533469265
379	0.01527564792
380	0.01522579916
381	0.01517726899
382	0.01510776072
383	0.01504753067
384	0.0149936302
385	0.01493286085
386	0.01490661988
387	0.01486913451
388	0.01484411856
389	0.0148098989
390	0.01477487005
391	0.01471660517
392	0.0146579509
393	0.0146239094
394	0.01457347592
395	0.01449697532
396	0.01446704212
397	0.01442738915
398	0.01435394753
399	0.01433622313
400	0.01431170146
401	0.01427629391
402	0.014232384
403	0.01418205233
404	0.01412613666
405	0.01408713182
406	0.01403948721
407	0.01401520094
408	0.01399460393
409	0.01396636289
410	0.01392403068
411	0.0138706758
412	0.01382709357
413	0.0137934566
414	0.01373728655
415	0.01367695497
416	0.01364628848
417	0.01360771569
418	0.01355945987
419	0.01352372284
420	0.01349582357
421	0.01345089651
422	0.01339852995
423	0.01336628526
424	0.01331844403
425	0.01329546942
426	0.01327325205
427	0.01325457506
428	0.01323019831
429	0.01313724512
430	0.01310159518
431	0.01305806916
432	0.01301829684
433	0.01299067814
434	0.01296315372
435	0.01289536484
436	0.01286425309
437	0.01280261507
438	0.01275626405
439	0.01272478922
440	0.01263136358
441	0.0125376176
442	0.01249798311
443	0.012460212
444	0.0124383509
445	0.01241472488
446	0.01239041984
447	0.01236451387
448	0.01233201999
449	0.01230183744
450	0.01227882881
451	0.01225645344
452	0.01222049624
453	0.01218402276
454	0.01212945543
455	0.01210924519
456	0.01204967944
457	0.01202309731
458	0.01200605029
459	0.01197314574
460	0.01195213791
461	0.01193098477
462	0.01190425743
463	0.01186341239
464	0.01180732898
465	0.01176238948
466	0.01173176371
467	0.01170574189
468	0.01166113585
469	0.01163421149
470	0.01160733767
471	0.01158039072
472	0.01153751861
473	0.01151136291
474	0.01146436152
475	0.0114393392
476	0.01140537947
477	0.01135384263
478	0.01133016738
479	0.0113100949
480	0.01128585507
481	0.01123863928
482	0.01120969557
483	0.01113828347
484	0.01106915088
485	0.01104461757
486	0.01102313225
487	0.01100099479
488	0.01097738173
489	0.01095580266
490	0.0109325223
491	0.01090224544
492	0.01087852358
493	0.0108687595
494	0.01084354681
495	0.01081871386
496	0.01080091324
497	0.01078427756
498	0.01076409117
499	0.01072535848
500	0.01068077606
501	0.01066503119
502	0.01064538824
503	0.01062540784
504	0.01061176301
505	0.01057674608
506	0.01055763402
507	0.01052658862
508	0.01049425831
509	0.01046867968
510	0.01042987288
511	0.01040968183
512	0.01037887347
513	0.01033354839
514	0.01030182023
515	0.01028225763
516	0.01025453241
517	0.01023934686
518	0.01021649038
519	0.01020051116
520	0.01015866095
521	0.01010983378
522	0.01009270187
523	0.01007442961
524	0.01004765356
525	0.0100167655
526	0.01000163714
527	0.009981011739
528	0.009930517291
529	0.009910283994
530	0.009893087293
531	0.009878304115
532	0.009857668942
533	0.00983872336
534	0.009815996352
535	0.009798578739
536	0.009767259041
537	0.009747712907
538	0.009722971979
539	0.009717753351
540	0.009687469108
541	0.009664239106
542	0.009621174923
543	0.009597338274
544	0.009582177834
545	0.009563491105
546	0.009538784847
547	0.009534647725
548	0.009509010688
549	0.009499408408
550	0.009488200867
551	0.009477180484
552	0.009460809813
553	0.009454154136
554	0.009450550143
555	0.009437339941
556	0.009407656481
557	0.009383583812
558	0.00935982146
559	0.009340354013
560	0.009329538887
561	0.009308522382
562	0.009294356752
563	0.009270187152
564	0.009247848374
565	0.009233057018
566	0.009215807333
567	0.009211009114
568	0.009194990041
569	0.00919029767
570	0.009178005129
571	0.009164818519
572	0.009146266802
573	0.009120840209
574	0.009099129896
575	0.00907603839
576	0.009056217552
577	0.00899967484
578	0.008993088342
579	0.008979052215
580	0.008962302683
581	0.00892424543
582	0.008904481874
583	0.008887036655
584	0.008870525703
585	0.008852356459
586	0.008821828578
587	0.008801597219
588	0.008783786629
589	0.008775530486
590	0.008760169418
591	0.008728992953
592	0.008712339719
593	0.008698171974
594	0.008679246782
595	0.008664839781
596	0.008631433023
597	0.008607655672
598	0.008604568817
599	0.008588621064
600	0.008570299741
601	0.008544936728
602	0.008524255845
603	0.008509827847
604	0.008481546092
605	0.008462330499
606	0.008440895981
607	0.008426874282
608	0.008418588445
609	0.008409398404
610	0.008389176725
611	0.008380284929
612	0.008370023106
613	0.008356820077
614	0.008350787332
615	0.008326544392
616	0.008312294899
617	0.008294856131
618	0.008277075554
619	0.00826822829
620	0.008252812217
621	0.008205423875
622	0.008188222822
623	0.008173768921
624	0.008157061791
625	0.008147128309
626	0.008134145329
627	0.008122609155
628	0.00810001922
629	0.008091332727
630	0.008081038245
631	0.008066304518
632	0.008049611227
633	0.008039828022
634	0.008011409021
635	0.008002684883
636	0.007991047743
637	0.007979619272
638	0.007948721157
639	0.007938487765
640	0.00793012879
641	0.007915694374
642	0.007907108924
643	0.007895095377
644	0.007885074271
645	0.007864345377
646	0.00784995891
647	0.007837251452
648	0.007814970232
649	0.007804662241
650	0.007791847906
651	0.007777461724
652	0.007760429884
653	0.007735343378
654	0.007726805169
655	0.007714853687
656	0.007701034739
657	0.007691023947
658	0.007680692361
659	0.007672622969
660	0.007666531271
661	0.007654963618
662	0.007643739563
663	0.007630994806
664	0.007619624967
665	0.007609401955
666	0.007598488757
667	0.007585595381
668	0.00756453924
669	0.007546265373
670	0.007521620046
671	0.007511327661
672	0.007502453536
673	0.007491369232
674	0.007481499001
675	0.007461856406
676	0.007448398549
677	0.00741683662
678	0.007402763294
679	0.007392118757
680	0.007386082284
681	0.007364450659
682	0.007344483238
683	0.007331155499
684	0.007326305565
685	0.007315865102
686	0.007304086296
687	0.0072843903
688	0.007268822738
689	0.00725652333
690	0.007253529757
691	0.007244644191
692	0.007238002539
693	0.007218707825
694	0.007184031065
695	0.00717192798
696	0.007156498362
697	0.007144446737
698	0.007134301691
699	0.007124859701
700	0.007114730363
701	0.007102799471
702	0.007089677282
703	0.007065983578
704	0.007056312563
705	0.007048673092
706	0.007028555743
707	0.007003555914
708	0.006988614212
709	0.006977964514
710	0.006971342008
711	0.006961556569
712	0.006952221917
713	0.006942830972
714	0.006934812174
715	0.006924236103
716	0.006910220157
717	0.006898929094
718	0.006884095625
719	0.006860162508
720	0.006850989332
721	0.00683831044
722	0.006825442934
723	0.006820104779
724	0.006809800688
725	0.006801664975
726	0.006792355357
727	0.006776386371
728	0.006765359006
729	0.006752393749
730	0.006743451627
731	0.006728897757
732	0.006718028128
733	0.006707440836
734	0.006698093698
735	0.006683727615
736	0.006675319046
737	0.006666866516
738	0.006659079672
739	0.006651222051
740	0.006625356254
741	0.006616515619
742	0.006601375559
743	0.006593414603
744	0.006587514766
745	0.006583971003
746	0.00657748876
747	0.006564515214
748	0.006547241799
749	0.006541732746
750	0.006531687813
751	0.006520988756
752	0.006509747593
753	0.006500344414
754	0.006496537269
755	0.006493463702
756	0.006482168291
757	0.006467832789
758	0.006459135603
759	0.006456415452
760	0.006446904302
761	0.0064402345
762	0.006429503254
763	0.006408058518
764	0.006401209267
765	0.006391137529
766	0.006378377765
767	0.0063726034
768	0.006355859263
769	0.006338627623
770	0.006333455786
771	0.006320218908
772	0.006308398272
773	0.006294029065
774	0.006259763968
775	0.006251671286
776	0.006241723379
777	0.006233481375
778	0.006229317103
779	0.006214165073
780	0.006194112206
781	0.006180056178
782	0.006165839795
783	0.006160253202
784	0.006152905108
785	0.006143682324
786	0.00612721591
787	0.006120283983
788	0.006108406726
789	0.006099523342
790	0.006094640213
791	0.006085529085
792	0.006079909553
793	0.00607336867
794	0.006061819216
795	0.006050145241
796	0.006041319566
797	0.00603095041
798	0.006022540934
799	0.006013169076
800	0.006005273442
801	0.00599666651
802	0.005989208915
803	0.005984936251
804	0.005971702873
805	0.005967997707
806	0.005963433987
807	0.005951855515
808	0.005944512821
809	0.005941528607
810	0.005933448725
811	0.005931590701
812	0.005924347347
813	0.005915342857
814	0.005910894742
815	0.005904347579
816	0.005895525442
817	0.005880457144
818	0.005874844882
819	0.005865088882
820	0.005858524853
821	0.005850561823
822	0.005827981501
823	0.00581682431
824	0.005806174466
825	0.005800325109
826	0.005795330921
827	0.005788632156
828	0.005778160252
829	0.00577319127
830	0.005769245869
831	0.005763267288
832	0.005754411123
833	0.005744176692
834	0.005741169374
835	0.005734209234
836	0.005727922381
837	0.005718618227
838	0.005712414045
839	0.005708198584
840	0.005699605425
841	0.005684553837
842	0.005674315226
843	0.005669709442
844	0.005663453804
845	0.005653840872
846	0.005646630235
847	0.00563750807
848	0.005625842957
849	0.005617728419
850	0.005614026704
851	0.005603585953
852	0.005594168405
853	0.005586480156
854	0.005582647385
855	0.005575396031
856	0.005569148904
857	0.005556255595
858	0.005546679944
859	0.005538063522
860	0.005528669806
861	0.005524308122
862	0.005503252218
863	0.00548798488
864	0.005483004758
865	0.005479523394
866	0.005470069407
867	0.005464621199
868	0.005457724663
869	0.005447860357
870	0.005438638166
871	0.00543331395
872	0.00542499037
873	0.005417116508
874	0.005413734365
875	0.00540127946
876	0.005389430785
877	0.005384600142
878	0.005372405095
879	0.005363900739
880	0.005357693607
881	0.005352405572
882	0.005337768296
883	0.005319997158
884	0.005317627867
885	0.005312603398
886	0.005301604213
887	0.005290652906
888	0.005280611805
889	0.005274727821
890	0.005269273388
891	0.005264313417
892	0.005255762409
893	0.005253797177
894	0.005245272378
895	0.005239784456
896	0.005234873167
897	0.00523031119
898	0.005223778174
899	0.005216189337
900	0.005212221131
901	0.005208244699
902	0.005205720833
903	0.005201292511
904	0.005190907175
905	0.005184970454
906	0.00518119571
907	0.005164137586
908	0.00515693539
909	0.00514832162
910	0.005142347274
911	0.005137023089
912	0.005130803879
913	0.005125694501
914	0.005122736986
915	0.005117186049
916	0.005114671215
917	0.005110190082
918	0.005105729308
919	0.005093978468
920	0.005084832048
921	0.005080364706
922	0.005075003005
923	0.005068958852
924	0.005058435155
925	0.005050313539
926	0.005046356089
927	0.005038604897
928	0.005033669557
929	0.005025623986
930	0.005021117571
931	0.005011238302
932	0.005001454962
933	0.004994374107
934	0.004989495497
935	0.004983274507
936	0.004978247118
937	0.004974245266
938	0.004968257276
939	0.004960505699
940	0.004952816462
941	0.004947204103
942	0.0049409154
943	0.004935418344
944	0.004930458691
945	0.004926006994
946	0.004922929037
947	0.004916818983
948	0.004909645053
949	0.004903970755
950	0.00489593129
951	0.004887663191
952	0.004876493408
953	0.004869182404
954	0.004866919196
955	0.004862892647
956	0.004857675227
957	0.004852629384
958	0.004846279758
959	0.004839210365
960	0.004831965072
961	0.004827486879
962	0.004820940696
963	0.004814408654
964	0.004807909867
965	0.004803865638
966	0.004800680146
967	0.004791673735
968	0.004775433704
969	0.004765659442
970	0.004761165717
971	0.004755300819
972	0.004747964965
973	0.004743824933
974	0.004740026579
975	0.004737708818
976	0.004734801009
977	0.004732980694
978	0.004728165731
979	0.004720833202
980	0.004716557896
981	0.004710936095
982	0.004703522702
983	0.004698855441
984	0.004689622393
985	0.004685893079
986	0.004681198789
987	0.004677063264
988	0.004668375705
989	0.004664107205
990	0.004659533185
991	0.004654279608
992	0.004643257143
993	0.004635461229
994	0.004630150759
995	0.0046284666
996	0.004626043066
997	0.004623668402
998	0.00461488248
999	0.004603329999
